transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,customer_id,transaction_date,transaction_timestamp,merchant_id,device_id,account_balance,amount_zscore_client,hours_since_last_txn,is_new_merchant_for_client,is_new_device_for_client,is_unusual_hour_for_client,amount_pct_of_balance,risky_combo_flag
3079,30.28,20,Travel,0,0,58,2,27,0,CUST_00063,2026-04-23,2026-04-23 20:00:00,Travel_M30,DEV_256,3915.84,-0.8390344532148432,26.0,1,1,1,0.0077326959222031545,0
9410,127.82,20,Electronics,0,0,28,1,66,0,CUST_00599,2026-04-23,2026-04-23 20:00:00,Electronics_M1,DEV_648,3412.96,-0.3071183885889437,28.0,1,1,1,0.03745136186770428,0
1920,95.78,21,Food,0,0,52,1,49,0,CUST_00007,2026-04-23,2026-04-23 21:00:00,Food_M17,DEV_588,3884.7,-0.3903213569017463,62.0,1,1,0,0.0246557005688985,0
7992,46.68,22,Travel,1,0,50,3,18,0,CUST_00282,2026-04-23,2026-04-23 22:00:00,Travel_M39,DEV_705,3440.95,-0.42030589747285296,598.0,1,1,1,0.013566021011639229,0
5971,282.04,22,Travel,1,0,83,4,33,0,CUST_00330,2026-04-23,2026-04-23 22:00:00,Travel_M0,DEV_667,12286.05,0.45726294705402376,22.0,1,1,1,0.02295611689680573,0
9271,66.73,22,Grocery,0,0,86,4,32,0,CUST_00150,2026-04-23,2026-04-23 22:00:00,Grocery_M33,DEV_409,10996.18,-0.608512614780805,47.0,0,1,1,0.006068471050855843,0
2714,83.66,22,Travel,0,0,60,1,27,0,CUST_00515,2026-04-23,2026-04-23 22:00:00,Travel_M6,DEV_355,8054.31,-0.35948365399446813,1765.0,1,1,0,0.010386985353183574,0
8416,8.85,22,Electronics,0,0,53,0,32,0,CUST_00063,2026-04-23,2026-04-23 22:00:00,Electronics_M16,DEV_691,3915.84,-0.9705377396759147,2.0,0,1,1,0.002260051483206668,0
1322,31.29,23,Grocery,0,0,72,0,59,0,CUST_00065,2026-04-23,2026-04-23 23:00:00,Grocery_M7,DEV_797,974.1,-0.7345449893225382,356.0,1,1,1,0.032121958731136435,0
5888,447.48,23,Grocery,0,0,54,1,39,0,CUST_00218,2026-04-23,2026-04-23 23:00:00,Grocery_M12,DEV_642,15132.94,1.5912405671919345,9.0,1,1,1,0.02956993155328707,0
6078,141.39,0,Food,0,0,49,5,34,0,CUST_00053,2026-04-24,2026-04-24 00:00:00,Food_M0,DEV_744,3801.53,-0.33741944420163356,369.0,1,1,0,0.0371929196928605,0
3985,305.99,1,Travel,0,0,94,1,47,0,CUST_00222,2026-04-24,2026-04-24 01:00:00,Travel_M23,DEV_754,12093.71,0.6029111059189785,369.0,1,1,0,0.025301582392830656,0
917,62.78,1,Grocery,0,0,80,4,46,0,CUST_00205,2026-04-24,2026-04-24 01:00:00,Grocery_M34,DEV_6,3905.51,-0.35676843611109343,322.0,1,1,1,0.01607472519594112,0
9102,282.64,2,Travel,0,0,48,2,47,0,CUST_00334,2026-04-24,2026-04-24 02:00:00,Travel_M30,DEV_546,9796.76,0.4335645492704437,81.0,1,1,1,0.028850354607033345,0
918,533.75,3,Clothing,0,0,81,2,43,0,CUST_00086,2026-04-24,2026-04-24 03:00:00,Clothing_M39,DEV_299,24804.33,2.9902769854291287,1010.0,0,1,1,0.021518420372572046,0
2358,12.38,4,Grocery,0,0,28,0,40,0,CUST_00412,2026-04-24,2026-04-24 04:00:00,Grocery_M32,DEV_563,2547.27,-0.9814900027021335,45.0,1,1,1,0.004860105132161098,0
6108,15.39,4,Clothing,0,0,99,2,30,0,CUST_00245,2026-04-24,2026-04-24 04:00:00,Clothing_M14,DEV_585,10353.2,-0.8009461548123946,267.0,1,1,1,0.0014864969284858788,0
5369,266.23,4,Clothing,0,0,69,1,26,0,CUST_00501,2026-04-24,2026-04-24 04:00:00,Clothing_M39,DEV_211,6811.18,0.143470707616449,315.0,1,1,1,0.03908720662205374,0
7669,368.58,5,Clothing,0,0,54,1,64,0,CUST_00254,2026-04-24,2026-04-24 05:00:00,Clothing_M11,DEV_707,1744.12,0.8889466519511109,195.0,1,1,1,0.21132720225672547,0
8566,140.57,5,Grocery,0,0,41,2,18,0,CUST_00023,2026-04-24,2026-04-24 05:00:00,Grocery_M12,DEV_618,3861.72,-0.3354750102893438,330.0,1,1,0,0.036400878365080845,0
5204,227.65,6,Food,1,0,97,3,52,0,CUST_00136,2026-04-24,2026-04-24 06:00:00,Food_M1,DEV_685,4572.06,0.3083295904402413,16.0,1,1,1,0.049791560040769366,0
6609,496.41,6,Clothing,0,0,26,0,31,0,CUST_00347,2026-04-24,2026-04-24 06:00:00,Clothing_M20,DEV_557,1393.09,1.7007601167660713,19.0,1,1,1,0.3563373507813566,0
662,775.12,6,Electronics,0,0,41,2,37,0,CUST_00212,2026-04-24,2026-04-24 06:00:00,Electronics_M7,DEV_775,5238.61,2.8911910693818266,96.0,1,1,0,0.1479629138263776,0
1034,23.13,7,Grocery,0,0,61,5,47,0,CUST_00485,2026-04-24,2026-04-24 07:00:00,Grocery_M7,DEV_328,5322.13,-0.8803978195310282,1605.0,1,1,1,0.004346004325335908,0
2923,305.47,7,Grocery,0,0,48,2,26,0,CUST_00151,2026-04-24,2026-04-24 07:00:00,Grocery_M25,DEV_484,1894.41,0.8318392319187157,19.0,1,1,1,0.16124809307383303,0
3246,33.91,7,Electronics,0,0,56,1,26,0,CUST_00063,2026-04-24,2026-04-24 07:00:00,Electronics_M31,DEV_713,3915.84,-0.8167592814997854,9.0,0,1,1,0.008659700089891312,0
2713,77.01,7,Electronics,0,0,25,2,52,0,CUST_00270,2026-04-24,2026-04-24 07:00:00,Electronics_M36,DEV_562,2167.3,-0.5443792446722727,419.0,1,1,1,0.035532690444331654,0
1200,25.09,7,Clothing,0,0,67,4,47,0,CUST_00153,2026-04-24,2026-04-24 07:00:00,Clothing_M27,DEV_400,4908.52,-0.9028521264551967,164.0,1,1,1,0.005111520376814192,0
7159,67.95,8,Food,0,0,27,3,45,0,CUST_00063,2026-04-24,2026-04-24 08:00:00,Food_M8,DEV_244,3915.84,-0.6078758530753863,1.0,1,1,1,0.017352598676146115,0
6966,24.34,8,Food,0,0,72,1,41,0,CUST_00240,2026-04-24,2026-04-24 08:00:00,Food_M29,DEV_293,5247.32,-1.0601458400659516,53.0,1,1,1,0.004638558349786177,0
402,419.12,8,Electronics,1,1,82,6,18,1,CUST_00127,2026-04-24,2026-04-24 08:00:00,Electronics_M19,DEV_NEW_494245,15047.76,1.3964177552772308,1435.0,1,1,0,0.027852650494159928,1
3013,65.95,8,Travel,0,0,72,2,20,0,CUST_00548,2026-04-24,2026-04-24 08:00:00,Travel_M4,DEV_263,7299.22,-0.43874380287593756,1117.0,1,1,0,0.009035211981554193,0
3632,29.69,9,Clothing,0,0,74,1,42,0,CUST_00173,2026-04-24,2026-04-24 09:00:00,Clothing_M35,DEV_308,4162.15,-0.9228608220150871,224.0,1,1,1,0.0071333325324651935,0
3562,311.06,10,Electronics,0,0,31,4,45,0,CUST_00360,2026-04-24,2026-04-24 10:00:00,Electronics_M13,DEV_350,1819.73,0.4137045228262126,55.0,1,1,1,0.17093744676408038,0
7742,32.23,10,Grocery,1,0,39,1,68,0,CUST_00485,2026-04-24,2026-04-24 10:00:00,Grocery_M30,DEV_507,5322.13,-0.8130864786925455,3.0,1,1,0,0.006055846061633218,0
9763,636.38,10,Clothing,0,0,97,4,37,0,CUST_00367,2026-04-24,2026-04-24 10:00:00,Clothing_M33,DEV_668,16520.83,2.3767036786226106,22.0,1,1,1,0.03851985644789033,0
7802,23.64,11,Food,0,0,97,1,57,0,CUST_00502,2026-04-24,2026-04-24 11:00:00,Food_M8,DEV_34,10380.33,-0.6876245330844648,1021.0,1,1,0,0.0022773842450095516,0
1926,17.57,11,Clothing,0,0,63,3,63,0,CUST_00342,2026-04-24,2026-04-24 11:00:00,Clothing_M32,DEV_574,1821.12,-1.3571523018249536,20.0,1,1,1,0.009647908979089792,0
8430,25.13,11,Travel,1,0,90,2,19,0,CUST_00387,2026-04-24,2026-04-24 11:00:00,Travel_M12,DEV_751,10202.93,-0.8207027590262643,80.0,1,0,1,0.002463017976208795,0
4792,551.92,12,Electronics,0,0,76,0,48,0,CUST_00444,2026-04-24,2026-04-24 12:00:00,Electronics_M7,DEV_457,2636.33,2.0728678802666067,58.0,1,1,1,0.20935163655536293,0
7882,109.99,12,Travel,0,0,76,1,42,0,CUST_00347,2026-04-24,2026-04-24 12:00:00,Travel_M4,DEV_310,1393.09,-0.4490858582833284,6.0,1,1,0,0.0789539800012921,0
9106,61.98,13,Clothing,0,0,34,2,58,0,CUST_00002,2026-04-24,2026-04-24 13:00:00,Clothing_M11,DEV_231,84317.08,-0.6375452071077944,167.0,1,1,1,0.0007350823818851411,0
2776,102.07,14,Travel,0,0,62,1,25,0,CUST_00178,2026-04-24,2026-04-24 14:00:00,Travel_M11,DEV_223,38652.05,-0.30020307719521216,1661.0,1,1,0,0.002640739624418368,0
2226,113.86,14,Grocery,0,0,49,2,28,0,CUST_00037,2026-04-24,2026-04-24 14:00:00,Grocery_M28,DEV_781,3194.1,0.4883981312921269,479.0,1,1,1,0.03564697410851257,0
3873,30.7,14,Food,0,0,77,2,35,0,CUST_00462,2026-04-24,2026-04-24 14:00:00,Food_M12,DEV_11,8363.8,-0.8875458097145242,57.0,1,1,1,0.003670580358210383,0
8774,95.4,15,Grocery,0,1,41,1,22,0,CUST_00498,2026-04-24,2026-04-24 15:00:00,Grocery_M7,DEV_297,10662.82,-0.3958895588447369,57.0,1,1,1,0.00894697650340154,0
2458,177.14,15,Food,0,1,77,4,22,0,CUST_00590,2026-04-24,2026-04-24 15:00:00,Food_M36,DEV_275,20717.04,0.015670356521358456,31.0,1,1,1,0.008550449291983796,0
7405,81.35,15,Travel,1,0,86,3,62,0,CUST_00221,2026-04-24,2026-04-24 15:00:00,Travel_M30,DEV_319,6565.16,-0.5490655059615878,421.0,1,1,0,0.012391167922792438,0
567,89.64,15,Electronics,0,0,58,2,24,0,CUST_00452,2026-04-24,2026-04-24 15:00:00,Electronics_M4,DEV_25,5626.77,-0.5000640379865289,57.0,1,1,1,0.01593098704940845,0
7061,516.63,15,Grocery,0,1,99,2,56,0,CUST_00321,2026-04-24,2026-04-24 15:00:00,Grocery_M24,DEV_656,7854.33,2.0987849584446807,58.0,1,1,1,0.06577645706253749,0
3872,36.11,16,Travel,0,0,40,4,28,0,CUST_00183,2026-04-24,2026-04-24 16:00:00,Travel_M6,DEV_427,21666.33,-0.8446429461720779,86.0,1,1,1,0.001666641281656838,0
4889,4.62,16,Clothing,0,0,99,1,55,0,CUST_00073,2026-04-24,2026-04-24 16:00:00,Clothing_M25,DEV_490,4745.76,-0.883943719419143,-1.0,1,1,0,0.0009735005562860322,0
3361,286.35,16,Grocery,0,0,85,1,64,0,CUST_00062,2026-04-24,2026-04-24 16:00:00,Grocery_M27,DEV_599,8824.36,0.7004216578567138,112.0,1,1,1,0.03244994537847504,0
1467,680.38,17,Travel,0,0,83,3,32,0,CUST_00253,2026-04-24,2026-04-24 17:00:00,Travel_M34,DEV_173,6440.24,2.262264532018817,76.0,1,1,1,0.10564513123734519,0
8578,34.15,17,Travel,0,0,42,2,59,0,CUST_00194,2026-04-24,2026-04-24 17:00:00,Travel_M22,DEV_546,3417.06,-0.6512900606230932,620.0,1,1,1,0.00999397142572855,0
5826,80.67,18,Electronics,0,0,80,3,50,0,CUST_00373,2026-04-24,2026-04-24 18:00:00,Electronics_M10,DEV_357,15556.09,-0.45418013988012745,237.0,1,1,1,0.0051857504038611245,0
8603,355.49,18,Travel,0,0,78,3,26,0,CUST_00592,2026-04-24,2026-04-24 18:00:00,Travel_M15,DEV_246,4828.12,1.0548008860271632,24.0,0,1,1,0.07362907301392675,0
4868,28.94,18,Food,0,0,75,2,31,0,CUST_00000,2026-04-24,2026-04-24 18:00:00,Food_M24,DEV_685,1859.93,-0.724560265247849,83.0,1,1,0,0.015559725366008399,0
8734,108.98,18,Travel,0,0,79,2,57,0,CUST_00510,2026-04-24,2026-04-24 18:00:00,Travel_M30,DEV_665,4687.29,-0.3866757340006578,1494.0,1,1,0,0.02325010827151723,0
3787,154.81,18,Food,0,0,60,2,44,0,CUST_00487,2026-04-24,2026-04-24 18:00:00,Food_M3,DEV_637,1142.64,0.0018117217950029626,48.0,0,1,1,0.13548449205349014,0
4562,60.95,19,Clothing,0,1,64,2,46,0,CUST_00040,2026-04-24,2026-04-24 19:00:00,Clothing_M23,DEV_289,3294.58,-0.8242145431399142,457.0,1,1,0,0.018500081952783055,0
4613,119.86,20,Food,0,0,54,7,52,0,CUST_00098,2026-04-24,2026-04-24 20:00:00,Food_M32,DEV_192,5594.21,-0.44520403670806485,671.0,1,1,0,0.021425724096878738,0
3147,406.28,20,Clothing,0,0,67,1,44,0,CUST_00598,2026-04-24,2026-04-24 20:00:00,Clothing_M12,DEV_641,6548.61,0.9140672704830848,530.0,1,1,0,0.062040646793747066,0
8238,283.25,20,Food,0,0,97,3,38,0,CUST_00102,2026-04-24,2026-04-24 20:00:00,Food_M14,DEV_394,4272.39,0.8047865044188163,48.0,1,1,0,0.06629778648484805,0
8834,128.97,21,Electronics,0,0,98,1,25,0,CUST_00347,2026-04-24,2026-04-24 21:00:00,Electronics_M10,DEV_568,1393.09,-0.34349071153513316,9.0,0,1,1,0.09257836894960125,0
8293,13.24,22,Electronics,0,0,64,4,62,0,CUST_00270,2026-04-24,2026-04-24 22:00:00,Electronics_M24,DEV_355,2167.3,-1.0284701212913938,15.0,0,1,1,0.006108983527891847,0
2167,180.99,22,Grocery,0,0,93,1,40,0,CUST_00076,2026-04-24,2026-04-24 22:00:00,Grocery_M33,DEV_674,3123.82,-0.20224517096927438,40.0,1,1,1,0.05793867764467863,0
853,42.41,22,Clothing,0,0,99,3,46,0,CUST_00294,2026-04-24,2026-04-24 22:00:00,Clothing_M17,DEV_97,13677.63,-0.799798789720754,29.0,1,1,1,0.003100683378626268,0
197,233.0,23,Electronics,0,0,46,0,50,0,CUST_00001,2026-04-24,2026-04-24 23:00:00,Electronics_M20,DEV_402,2590.03,0.6442312784234401,126.0,0,1,1,0.08996034794963764,0
9943,2.21,23,Travel,0,0,51,1,47,0,CUST_00254,2026-04-24,2026-04-24 23:00:00,Travel_M31,DEV_191,1744.12,-0.8349373657105974,18.0,1,0,1,0.0012671146480746737,0
793,126.9,0,Electronics,0,0,38,4,45,0,CUST_00590,2026-04-25,2026-04-25 00:00:00,Electronics_M7,DEV_464,20717.04,-0.30875409013212185,9.0,0,1,1,0.006125392430578885,0
8069,107.32,1,Food,0,0,39,3,24,0,CUST_00462,2026-04-25,2026-04-25 01:00:00,Food_M30,DEV_528,8363.8,-0.39629425594731355,11.0,1,1,1,0.012831488079581052,0
4637,71.77,1,Clothing,1,0,46,0,45,0,CUST_00330,2026-04-25,2026-04-25 01:00:00,Clothing_M0,DEV_109,12286.05,-0.7544460968058315,27.0,1,1,1,0.005841584561352102,0
7733,0.14,2,Travel,0,0,83,1,47,0,CUST_00395,2026-04-25,2026-04-25 02:00:00,Travel_M38,DEV_139,5060.59,-1.1037829347564987,113.0,1,1,0,2.7664758457017858e-05,0
8725,361.42,2,Grocery,0,0,28,5,43,1,CUST_00374,2026-04-25,2026-04-25 02:00:00,Grocery_M11,DEV_NEW_578465,4585.1,1.5506158309810505,77.0,0,1,1,0.07882488931539115,0
9647,274.51,2,Electronics,0,0,61,5,21,0,CUST_00512,2026-04-25,2026-04-25 02:00:00,Electronics_M18,DEV_720,32580.51,1.2733909725643309,85.0,1,1,1,0.008425589409128341,0
5742,151.7,2,Travel,0,0,77,1,42,0,CUST_00338,2026-04-25,2026-04-25 02:00:00,Travel_M6,DEV_639,4947.99,-0.1712248661226407,66.0,1,1,0,0.03065891402367426,0
5022,102.89,2,Travel,0,0,78,3,38,0,CUST_00418,2026-04-25,2026-04-25 02:00:00,Travel_M7,DEV_632,1072.52,-0.4637803443777569,31.0,0,1,1,0.09593294297542238,0
1109,214.34,3,Electronics,0,0,36,2,27,0,CUST_00431,2026-04-25,2026-04-25 03:00:00,Electronics_M17,DEV_202,2164.08,0.043674396390672665,184.0,1,1,1,0.09904439761931168,0
8476,219.69,3,Travel,0,0,68,0,34,0,CUST_00289,2026-04-25,2026-04-25 03:00:00,Travel_M36,DEV_748,2195.37,0.09877324850172398,57.0,1,1,1,0.1000696921247899,0
4272,556.47,3,Food,0,0,59,3,22,0,CUST_00513,2026-04-25,2026-04-25 03:00:00,Food_M37,DEV_710,1277.3,2.045439619818593,181.0,0,1,1,0.4356611602599233,0
9265,299.62,3,Electronics,0,1,87,2,30,0,CUST_00125,2026-04-25,2026-04-25 03:00:00,Electronics_M30,DEV_120,16318.12,0.4635418874087618,58.0,1,1,1,0.01836118376381593,0
9213,11.97,4,Food,0,0,65,3,62,0,CUST_00563,2026-04-25,2026-04-25 04:00:00,Food_M11,DEV_53,1533.41,-0.9607841520504746,62.0,1,1,1,0.0078061314325588065,0
9660,305.94,4,Travel,0,0,80,3,18,0,CUST_00235,2026-04-25,2026-04-25 04:00:00,Travel_M10,DEV_767,3263.93,0.5834658666281373,44.0,0,1,1,0.0937336278657937,0
9722,111.69,5,Electronics,0,0,83,1,40,0,CUST_00570,2026-04-25,2026-04-25 05:00:00,Electronics_M36,DEV_561,1200.98,-0.28330389909067705,58.0,1,1,1,0.09299905077520025,0
8306,40.42,5,Clothing,0,0,54,2,39,0,CUST_00452,2026-04-25,2026-04-25 05:00:00,Clothing_M13,DEV_430,5626.77,-0.7578449408757311,14.0,0,1,1,0.007183517364313807,0
5261,41.07,5,Clothing,0,0,33,2,18,0,CUST_00116,2026-04-25,2026-04-25 05:00:00,Clothing_M7,DEV_212,4184.65,-0.7360745567133298,55.0,1,1,1,0.009814440873191306,0
5920,158.66,5,Electronics,0,1,97,1,51,0,CUST_00042,2026-04-25,2026-04-25 05:00:00,Electronics_M18,DEV_241,4179.56,-0.17940010116278976,252.0,1,1,0,0.037960933686799564,0
6412,78.16,6,Grocery,1,0,80,1,62,0,CUST_00347,2026-04-25,2026-04-25 06:00:00,Grocery_M38,DEV_254,1393.09,-0.6261719236676833,9.0,1,1,1,0.056105492107473315,0
2473,432.34,7,Clothing,0,0,70,0,51,0,CUST_00136,2026-04-25,2026-04-25 07:00:00,Clothing_M34,DEV_213,4572.06,1.5314812787879717,25.0,1,1,0,0.09456131371854261,0
3605,44.43,7,Grocery,0,0,25,1,67,0,CUST_00592,2026-04-25,2026-04-25 07:00:00,Grocery_M20,DEV_430,4828.12,-0.6951855858829751,13.0,1,1,1,0.009202339627018384,0
3364,55.19,8,Travel,0,0,53,1,21,0,CUST_00099,2026-04-25,2026-04-25 08:00:00,Travel_M38,DEV_483,3258.19,-0.699593283313552,96.0,1,1,0,0.016938852553104636,0
5373,101.75,9,Food,0,0,98,6,62,0,CUST_00032,2026-04-25,2026-04-25 09:00:00,Food_M34,DEV_450,6544.67,-0.8318183684340203,223.0,0,1,1,0.015547002369867387,0
434,19.19,9,Grocery,0,0,70,0,60,0,CUST_00464,2026-04-25,2026-04-25 09:00:00,Grocery_M3,DEV_526,3867.0,-0.7071067811865419,-1.0,1,1,0,0.004962503232479959,0
3940,97.48,9,Clothing,0,0,82,2,33,0,CUST_00418,2026-04-25,2026-04-25 09:00:00,Clothing_M11,DEV_57,1072.52,-0.4930079684352264,7.0,0,1,1,0.09088874799537539,0
7222,50.52,9,Travel,0,0,45,3,36,0,CUST_00226,2026-04-25,2026-04-25 09:00:00,Travel_M3,DEV_151,676.2,-0.592789592893133,482.0,1,1,0,0.07471162377994676,0
4694,132.32,9,Travel,0,0,63,0,46,0,CUST_00195,2026-04-25,2026-04-25 09:00:00,Travel_M26,DEV_41,7764.81,-0.18812238455567715,189.0,0,1,1,0.017040983617113616,0
1316,185.7,9,Clothing,0,0,88,0,29,0,CUST_00294,2026-04-25,2026-04-25 09:00:00,Clothing_M37,DEV_764,13677.63,0.16952393743501815,11.0,1,1,0,0.013576913544232443,0
6824,607.44,10,Travel,0,0,25,3,55,0,CUST_00235,2026-04-25,2026-04-25 10:00:00,Travel_M37,DEV_673,3263.93,2.112291839357753,6.0,0,1,0,0.18610693244034035,0
6934,24.81,10,Travel,1,0,66,0,66,0,CUST_00045,2026-04-25,2026-04-25 10:00:00,Travel_M25,DEV_419,4777.86,-1.2676935032278414,434.0,1,1,1,0.00519270133490726,0
1877,160.64,10,Grocery,0,0,62,2,28,0,CUST_00589,2026-04-25,2026-04-25 10:00:00,Grocery_M26,DEV_513,2392.56,-0.11102298448344196,619.0,1,1,1,0.06714147189621159,0
9623,88.87,11,Travel,0,0,89,3,26,0,CUST_00498,2026-04-25,2026-04-25 11:00:00,Travel_M21,DEV_287,10662.82,-0.43194886706600133,20.0,1,1,0,0.008334568153640406,0
8569,107.01,11,Food,0,1,40,2,22,0,CUST_00262,2026-04-25,2026-04-25 11:00:00,Food_M16,DEV_591,800.55,-0.6899903184967557,42.0,1,1,0,0.13367060146149523,0
1173,179.85,11,Food,0,0,27,1,47,0,CUST_00221,2026-04-25,2026-04-25 11:00:00,Food_M9,DEV_456,6565.16,0.37125328941816566,20.0,1,1,1,0.027394610336991025,0
3107,231.36,11,Clothing,0,0,96,2,42,0,CUST_00404,2026-04-25,2026-04-25 11:00:00,Clothing_M18,DEV_418,6189.91,0.2036182411240642,44.0,0,1,1,0.037376957015530114,0
9328,41.98,12,Clothing,0,0,30,1,55,0,CUST_00151,2026-04-25,2026-04-25 12:00:00,Clothing_M32,DEV_293,1894.41,-0.7494553062741618,29.0,1,1,1,0.0221599336996743,0
9501,130.87,12,Clothing,1,0,71,0,39,0,CUST_00002,2026-04-25,2026-04-25 12:00:00,Clothing_M36,DEV_771,84317.08,-0.12495938143806587,23.0,1,1,1,0.00155211731715567,0
5245,227.38,12,Clothing,1,0,86,1,38,0,CUST_00357,2026-04-25,2026-04-25 12:00:00,Clothing_M19,DEV_188,2746.66,0.29124190467672983,473.0,1,1,0,0.08278418151500368,0
4959,37.14,13,Grocery,0,0,92,2,26,0,CUST_00338,2026-04-25,2026-04-25 13:00:00,Grocery_M20,DEV_314,4947.99,-0.8858919402845227,11.0,0,1,1,0.007506078225703771,0
4456,11.06,14,Travel,0,0,46,2,37,0,CUST_00338,2026-04-25,2026-04-25 14:00:00,Travel_M9,DEV_221,4947.99,-1.0485884948772415,1.0,0,1,0,0.0022352510817523884,0
8337,509.33,14,Grocery,0,0,53,3,56,0,CUST_00195,2026-04-25,2026-04-25 14:00:00,Grocery_M26,DEV_408,7764.81,2.6786528863148087,5.0,1,1,1,0.06559465073839539,0
632,406.04,14,Grocery,0,0,57,1,36,0,CUST_00176,2026-04-25,2026-04-25 14:00:00,Grocery_M22,DEV_103,1588.1,2.0176015592766547,543.0,1,1,0,0.25567659467287956,0
187,305.91,15,Clothing,0,0,47,4,64,0,CUST_00444,2026-04-25,2026-04-25 15:00:00,Clothing_M21,DEV_536,2636.33,0.6615110518467767,27.0,0,1,0,0.11603630804944753,0
1409,158.46,15,Clothing,1,0,95,2,30,0,CUST_00006,2026-04-25,2026-04-25 15:00:00,Clothing_M39,DEV_426,18837.39,0.05310191247017252,81.0,0,1,0,0.008411993381248676,0
8231,40.84,16,Electronics,0,0,83,3,65,0,CUST_00467,2026-04-25,2026-04-25 16:00:00,Electronics_M13,DEV_308,11147.49,-0.7071067811865475,2001.0,1,1,0,0.003663604990899297,0
5615,98.46,17,Clothing,0,1,62,3,69,0,CUST_00306,2026-04-25,2026-04-25 17:00:00,Clothing_M30,DEV_212,23165.1,0.7071067811865476,505.0,1,1,0,0.004250359376821167,0
4929,245.2,18,Clothing,0,0,95,3,23,0,CUST_00379,2026-04-25,2026-04-25 18:00:00,Clothing_M28,DEV_772,1754.43,0.337350276186147,450.0,1,1,0,0.1397604920116505,0
320,51.84,18,Electronics,0,0,99,1,53,0,CUST_00455,2026-04-25,2026-04-25 18:00:00,Electronics_M33,DEV_596,6320.73,-0.7226796110295267,54.0,1,1,1,0.008201584310672977,0
9563,211.22,18,Electronics,0,0,82,1,60,0,CUST_00063,2026-04-25,2026-04-25 18:00:00,Electronics_M35,DEV_71,3915.84,0.2712877424112075,34.0,0,1,1,0.05393989539919915,0
3934,45.34,19,Grocery,0,0,56,5,52,0,CUST_00164,2026-04-25,2026-04-25 19:00:00,Grocery_M33,DEV_65,5121.88,-0.232792692879731,2077.0,1,1,0,0.008852218326083391,0
2035,168.81,19,Food,0,0,83,2,41,0,CUST_00418,2026-04-25,2026-04-25 19:00:00,Food_M1,DEV_646,1072.52,-0.10764633737805474,10.0,1,1,1,0.15739566628128146,0
3201,145.08,20,Grocery,0,0,76,1,43,0,CUST_00293,2026-04-25,2026-04-25 20:00:00,Grocery_M30,DEV_68,1992.18,-0.18024812872137688,52.0,1,1,1,0.07282474475198025,0
1148,193.37,20,Travel,1,0,84,1,25,0,CUST_00117,2026-04-25,2026-04-25 20:00:00,Travel_M26,DEV_715,1795.8,0.04616485010207224,558.0,1,1,0,0.10767902884508297,0
1203,4.03,20,Grocery,0,0,57,0,19,0,CUST_00455,2026-04-25,2026-04-25 20:00:00,Grocery_M33,DEV_163,6320.73,-0.9811177288090484,2.0,1,0,0,0.0006375845827934432,0
3704,339.23,21,Electronics,0,1,45,4,21,0,CUST_00474,2026-04-25,2026-04-25 21:00:00,Electronics_M13,DEV_556,3739.51,1.022917916584219,172.0,1,1,1,0.09071509368874532,0
1206,264.86,21,Travel,0,0,84,3,66,0,CUST_00390,2026-04-25,2026-04-25 21:00:00,Travel_M15,DEV_346,22575.43,0.47567596455182837,81.0,1,1,1,0.011732223926631742,0
3456,32.97,21,Food,0,0,63,1,43,0,CUST_00129,2026-04-25,2026-04-25 21:00:00,Food_M38,DEV_331,12098.51,-0.9681516653248389,267.0,0,1,1,0.0027251289621614562,0
9118,768.26,22,Travel,0,0,83,2,58,0,CUST_00244,2026-04-25,2026-04-25 22:00:00,Travel_M24,DEV_464,11588.59,3.051515915218056,149.0,1,1,0,0.06629451900533197,0
6969,194.43,22,Travel,0,0,51,1,20,0,CUST_00109,2026-04-25,2026-04-25 22:00:00,Travel_M30,DEV_520,2174.24,0.04703432762887289,162.0,1,1,1,0.08942435057767313,0
2544,171.16,23,Food,0,0,80,2,36,0,CUST_00048,2026-04-25,2026-04-25 23:00:00,Food_M1,DEV_293,4425.08,0.33451311150792945,2278.0,1,1,0,0.03867952669782241,0
3517,16.01,0,Travel,0,0,72,1,64,0,CUST_00444,2026-04-26,2026-04-26 00:00:00,Travel_M20,DEV_494,2636.33,-1.0016422531363904,9.0,1,1,1,0.006072836101701988,0
3420,2.61,0,Grocery,0,0,40,1,37,0,CUST_00353,2026-04-26,2026-04-26 00:00:00,Grocery_M9,DEV_623,3137.75,-0.9416741369436639,788.0,1,1,0,0.0008318062305792366,0
6283,258.53,1,Electronics,0,0,62,0,50,0,CUST_00567,2026-04-26,2026-04-26 01:00:00,Electronics_M7,DEV_331,9083.52,1.1262603948702579,1603.0,1,1,0,0.028461433453110686,0
7767,59.77,1,Food,0,0,66,1,44,0,CUST_00338,2026-04-26,2026-04-26 01:00:00,Food_M25,DEV_497,4947.99,-0.7447177443323281,11.0,0,1,1,0.012079652545781217,0
5915,131.09,1,Grocery,0,0,68,1,22,0,CUST_00345,2026-04-26,2026-04-26 01:00:00,Grocery_M39,DEV_99,2110.69,-0.33874040378952025,167.0,1,1,1,0.06210765200005686,0
168,37.16,2,Travel,0,0,63,6,39,0,CUST_00564,2026-04-26,2026-04-26 02:00:00,Travel_M21,DEV_391,10814.57,-0.8750934615599152,187.0,1,1,1,0.0034361051803261707,0
